player_name,teams_played_for,league,games,minutes_played,goals,npg,assists,xG,xA,npxG,xG90,xA90,npxG90,position_x,shots,key_passes,yellow_cards,red_cards,xGBuildup,xGChain,player_id,first_name,last_name,last_season,current_club_id,player_code,market_value_in_eur,height_in_cm,date_of_birth
Benjamin Corgnet,Saint-Etienne,Ligue_1,25,1198,0,0,3,4.047822192311287,2.4563080156221986,4.047822192311287,0.3040934869015157,0.1845306522587628,0.3040934869015157,M S,36,22,3,0,2.379560798406601,8.144208814948797,154171,Benjamin,Corgnet,2019,667,benjamin-corgnet,200000.0,179.0,1987-04-06 00:00:00
Rémy Vercoutre,Caen,Ligue_1,38,3420,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,GK,0,0,0,0,1.0463510705158114,1.0463510705158114,5338,Rémy,Vercoutre,2017,1162,remy-vercoutre,250000.0,185.0,1980-06-26 00:00:00
Dennis Appiah,Caen,Ligue_1,30,2573,0,0,2,0.0537693928927183,1.373569272458553,0.0537693928927183,0.0018807793860647,0.0480455633584414,0.0018807793860647,D S,2,12,3,1,4.224371585063636,4.637734826654196,111038,Dennis,Appiah,2024,618,dennis-appiah,900000.0,179.0,1992-06-09 00:00:00
Vincent Bessat,Nantes,Ligue_1,27,1616,0,0,0,0.9427412203513086,1.5898990370333197,0.9427412203513086,0.0525041521235258,0.088546357260519,0.0525041521235258,D F M S,19,26,3,0,1.563376753591001,3.028393499553204,50142,Vincent,Bessat,2017,1162,vincent-bessat,200000.0,178.0,1985-11-08 00:00:00
Ronny Rodelin,Lille,Ligue_1,15,597,0,0,0,0.5750610521063209,0.4888154827058315,0.5750610521063209,0.0866926209205508,0.0736907762873112,0.0866926209205508,F M S,13,9,0,0,1.6761980755254626,2.4579974748194218,76055,Ronny,Rodelin,2018,1162,ronny-rodelin,100000.0,193.0,1989-11-18 00:00:00
Chaker Alhadhur,Nantes,Ligue_1,15,1101,0,0,0,0.8357488047331572,0.5361144840717316,0.0756536480039358,0.0683173409863616,0.0438240722674439,0.0061842219076786,D S,6,5,3,1,1.3891003243625164,1.58727796562016,178540,Chaker,Alhadhur,2022,1147,chaker-alhadhur,150000.0,172.0,1991-12-04 00:00:00
Jesper Hansen,Evian Thonon Gaillard,Ligue_1,15,1350,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,GK,0,0,0,0,0.1438091527670622,0.1438091527670622,22860,Jesper,Hansen,2024,678,jesper-hansen,100000.0,188.0,1985-03-31 00:00:00
Koffi Djidji,Nantes,Ligue_1,5,361,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,D S,0,0,1,0,0.3321203887462616,0.3321203887462616,183031,Koffi,Djidji,2023,416,koffi-djidji,2500000.0,184.0,1992-11-30 00:00:00
Mickaël Tacalfred,Reims,Ligue_1,29,2488,0,0,0,0.3672129074111581,0.8666812693700194,0.3672129074111581,0.0132834251073168,0.0313510105479508,0.0132834251073168,D S,11,9,3,0,1.876466979272664,2.4137698328122497,31101,Mickaël,Tacalfred,2015,1421,mickael-tacalfred,250000.0,176.0,1981-04-23 00:00:00
Franck Signorino,Reims,Ligue_1,26,2267,0,0,4,0.0128187173977494,1.7848712233826518,0.0128187173977494,0.0005089036461391,0.0708594663010316,0.0005089036461391,D M,1,16,8,0,2.9401134373620152,3.493783880956471,12101,Franck,Signorino,2016,347,franck-signorino,250000.0,176.0,1981-09-19 00:00:00
Rafidine Abdullah,Lorient,Ligue_1,23,1550,0,0,1,0.2904490763321519,1.185352566652,0.2904490763321519,0.0168647850773507,0.0688269232249548,0.0168647850773507,M S,14,17,6,0,3.797522757202387,4.595663215965033,215652,Rafidine,Abdullah,2018,28643,rafidine-abdullah,250000.0,179.0,1994-01-15 00:00:00
Chris Mavinga,Reims,Ligue_1,9,646,0,0,1,0.0306706400588154,0.1155011411756277,0.0306706400588154,0.004272999388999,0.0160914902566664,0.004272999388999,D S,2,3,2,1,0.4870441416278481,0.5936203971505165,93732,Chris,Mavinga,2016,2698,chris-mavinga,500000.0,183.0,1991-05-26 00:00:00
Steven Moreira,Rennes,Ligue_1,23,1118,0,0,0,0.0790738016366958,0.6512287687510252,0.0790738016366958,0.0063655117596624,0.0524244983788839,0.0063655117596624,D M S,4,10,1,0,2.825001697987318,3.1457561384886503,203517,Steven,Moreira,2019,415,steven-moreira,1500000.0,180.0,1994-08-13 00:00:00
Fallou Diagne,Rennes,Ligue_1,15,1172,0,0,0,0.2767008859664202,0.5385685563087463,0.2767008859664202,0.0212483615503223,0.0413576536414566,0.0212483615503223,D S,7,3,1,1,1.937841335311532,1.957291202619672,82389,Fallou,Diagne,2019,2293,fallou-diagne,200000.0,185.0,1989-08-14 00:00:00
Johny Placide,Reims,Ligue_1,22,1890,0,0,0,0.0,0.0181254278868436,0.0,0.0,0.0008631156136592,0.0,GK S,0,1,3,0,1.6390422955155373,1.657167723402381,51035,Johny,Placide,2016,855,johny-placide,250000.0,181.0,1988-01-29 00:00:00
Gilles Cioni,SC Bastia,Ligue_1,14,1002,0,0,0,0.0277385096997022,0.2086747530847787,0.0277385096997022,0.0024914829071588,0.01874324129504,0.0024914829071588,D M S,2,5,2,0,1.7543042860925198,1.9253152422606945,44688,Gilles,Cioni,2016,595,gilles-cioni,150000.0,165.0,1984-06-14 00:00:00
Hervin Ongenda,SC Bastia,Ligue_1,16,693,0,0,0,0.3941166047006845,0.0662382151931524,0.3941166047006845,0.0511839746364525,0.0086023656095003,0.0511839746364525,F M S,10,3,1,0,0.2217305414378643,0.5095335431396961,182910,Hervin,Ongenda,2016,1269,hervin-ongenda,500000.0,171.0,1995-06-24 00:00:00
Presnel Kimpembe,Paris Saint Germain,Ligue_1,1,13,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,S,0,0,0,0,0.0,0.0,282041,Presnel,Kimpembe,2024,583,presnel-kimpembe,8000000.0,183.0,1995-08-13 00:00:00
Serge Aurier,Paris Saint Germain,Ligue_1,14,1133,0,0,5,0.4473775438964367,3.44427590072155,0.4473775438964367,0.0355374924542624,0.2735964969681725,0.0355374924542624,D S,7,16,2,0,6.927725484594703,7.728785440325737,127032,Serge,Aurier,2023,703,serge-aurier,3700000.0,176.0,1992-12-24 00:00:00
Marvin Martin,Lille,Ligue_1,6,312,0,0,0,0.4927514586597681,0.3050157036632299,0.4927514586597681,0.1421398438441638,0.087985299133624,0.1421398438441638,M S,5,6,1,0,0.356401639059186,1.0694492869079113,77834,Marvin,Martin,2018,1421,marvin-martin,300000.0,170.0,1988-01-10 00:00:00
Joris Marveaux,Montpellier,Ligue_1,29,1784,0,0,1,0.3814109666272998,0.5174185167998075,0.3814109666272998,0.0192415846392696,0.0261029520807077,0.0192415846392696,M S,6,12,3,0,3.2536539528518915,3.713289121165872,23955,Joris,Marveaux,2016,969,joris-marveaux,200000.0,179.0,1982-08-15 00:00:00
Jérémy Sorbon,Guingamp,Ligue_1,35,3073,0,0,0,1.0228830315172672,0.1180634647607803,1.0228830315172672,0.0299575245156375,0.0034577649946209,0.0299575245156375,D,6,4,1,0,2.19798890594393,2.2051687920466065,56820,Jérémy,Sorbon,2018,855,jeremy-sorbon,200000.0,183.0,1983-08-05 00:00:00
Jaroslav Plasil,Bordeaux,Ligue_1,34,2831,0,0,3,0.982706218957901,2.892135086469352,0.982706218957901,0.0312411019802935,0.0919435386019928,0.0312411019802935,M S,27,41,3,1,8.500896787270904,11.109992599114776,8885,Jaroslav,Plasil,2018,40,jaroslav-plasil,500000.0,182.0,1982-01-05 00:00:00
Emmanuel Imorou,Caen,Ligue_1,30,2643,0,0,1,1.4149011997506022,1.8908842839300632,1.4149011997506022,0.048180517585151,0.0643887951395027,0.048180517585151,D,7,23,3,0,2.9785240087658167,5.469267541542649,74709,Emmanuel,Imorou,2018,1162,emmanuel-imorou,650000.0,181.0,1988-09-16 00:00:00
Ismael Diomande,Saint-Etienne,Ligue_1,20,1079,0,0,0,0.1561953360214829,0.1271692067384719,0.1561953360214829,0.0130283412807539,0.010607255427676,0.0130283412807539,M S,8,3,4,2,1.7903777435421944,2.0113183334469795,170495,Ismael,Diomande,2020,2293,ismael-diomande,150000.0,183.0,1992-08-28 00:00:00
Lionel Mathis,Guingamp,Ligue_1,31,2483,0,0,0,0.2857373934239149,0.8680086461827159,0.2857373934239149,0.0103569735836296,0.0314622545938157,0.0103569735836296,M S,16,10,5,0,4.328892922028899,4.581067762337625,5430,Lionel,Mathis,2015,855,lionel-mathis,250000.0,174.0,1981-10-04 00:00:00
Yann Jouffre,Lorient,Ligue_1,18,1112,0,0,1,1.1256933929398656,2.2378269098699093,1.1256933929398656,0.0911082782055646,0.1811190844319171,0.0911082782055646,M S,19,24,1,0,1.953239556401968,4.070719573646784,12508,Yann,Jouffre,2017,347,yann-jouffre,1000000.0,175.0,1984-07-23 00:00:00
Paulin Puel,Nice,Ligue_1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,S,0,0,0,0,0.0,0.0,322397,Paulin,Puel,2015,417,paulin-puel,200000.0,179.0,1997-05-09 00:00:00
Olivier Boscagli,Nice,Ligue_1,2,177,0,0,0,0.0,0.076420746743679,0.0,0.0,0.0388580068188198,0.0,D,0,3,0,0,1.3837182223796844,1.4231533110141754,318508,Olivier,Boscagli,2024,383,olivier-boscagli,23000000.0,181.0,1997-11-18 00:00:00
William Matheus,Toulouse,Ligue_1,10,588,0,0,1,0.02439137827605,1.0067085828632116,0.02439137827605,0.003733374225926,0.1540880483974303,0.003733374225926,D M S,2,6,0,0,0.78327870182693,1.1347809471189976,75058,,William Matheus,2015,415,william-matheus,200000.0,181.0,1990-04-02 00:00:00
Julien Romain,SC Bastia,Ligue_1,1,28,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,S,0,0,0,0,0.0,0.0,303414,Julien,Romain,2016,595,julien-romain,300000.0,181.0,1996-02-23 00:00:00
Anthony Weber,Reims,Ligue_1,13,691,0,0,1,0.0,0.947235643863678,0.0,0.0,0.1233736728621288,0.0,D S,0,1,2,0,0.7644638642668724,0.7644638642668724,56827,Anthony,Weber,2015,1421,anthony-weber,500000.0,190.0,1987-06-11 00:00:00
Nicolas Pallois,Bordeaux,Ligue_1,34,2974,0,0,0,0.8048458620905876,0.1504336250945925,0.8048458620905876,0.0243564652280272,0.0045524634359493,0.0243564652280272,D S,9,5,3,1,4.389562405645847,4.62101923674345,139279,Nicolas,Pallois,2024,995,nicolas-pallois,500000.0,189.0,1987-09-19 00:00:00
Nicolas Douchez,Paris Saint Germain,Ligue_1,5,418,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,GK S,0,0,0,0,0.4751771166920662,0.4751771166920662,18036,Nicolas,Douchez,2015,583,nicolas-douchez,250000.0,185.0,1980-04-22 00:00:00
Valentin Rongier,Nantes,Ligue_1,6,318,0,0,1,0.1508682705461979,0.359171412885189,0.1508682705461979,0.0426985671357163,0.1016522866656195,0.0426985671357163,M S,6,5,1,0,1.030495636165142,1.2614033371210098,332889,Valentin,Rongier,2024,244,valentin-rongier,9000000.0,172.0,1994-12-07 00:00:00
Wesley Lautoa,Lorient,Ligue_1,26,2309,0,0,0,0.4299980513751507,0.1600099299103021,0.4299980513751507,0.0167604264286546,0.0062368530497735,0.0167604264286546,D M,9,6,4,0,3.655241129919887,3.797164825722575,154199,Wesley,Lautoa,2020,2969,wesley-lautoa,500000.0,184.0,1987-08-25 00:00:00
Mamadou Samassa,Guingamp,Ligue_1,9,730,0,0,0,0.0,0.0194824896752834,0.0,0.0,0.0024019507818842,0.0,GK S,0,1,0,1,0.3201434947550297,0.3201434947550297,39917,Mamadou,Samassa,2013,862,mamadou-samassa,100000.0,188.0,1986-05-01 00:00:00
Mamadou Samassa,Guingamp,Ligue_1,9,730,0,0,0,0.0,0.0194824896752834,0.0,0.0,0.0024019507818842,0.0,GK S,0,1,0,1,0.3201434947550297,0.3201434947550297,72422,Mamadou,Samassa,2020,2381,mamadou-samassa,250000.0,198.0,1990-02-16 00:00:00
Geoffrey Jourdren,Montpellier,Ligue_1,29,2610,0,0,0,0.0,0.0213174391537904,0.0,0.0,0.0007350841087513,0.0,GK,0,1,2,0,0.4979710020124912,0.5192884411662817,23938,Geoffrey,Jourdren,2016,969,geoffrey-jourdren,1000000.0,183.0,1986-02-04 00:00:00
Sébastien Wüthrich,Montpellier,Ligue_1,1,59,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,F,0,0,0,0,0.3479741215705871,0.3479741215705871,52744,Sébastien,Wüthrich,2015,969,sebastien-wuthrich,100000.0,181.0,1990-05-29 00:00:00
Anthony Ribelin,Montpellier,Ligue_1,7,50,0,0,0,0.0235028322786092,0.0,0.0235028322786092,0.0423050981014967,0.0,0.0423050981014967,S,1,0,0,0,0.4788658618927002,0.5023686941713095,334006,Anthony,Ribelin,2017,273,anthony-ribelin,300000.0,180.0,1996-04-08 00:00:00
Cédric Carrasso,Bordeaux,Ligue_1,37,3251,0,0,0,0.0,0.0406045876443386,0.0,0.0,0.0011240888612705,0.0,GK,0,2,2,0,3.0860061272978783,3.104855939745903,5308,Cédric,Carrasso,2017,141,cedric-carrasso,250000.0,187.0,1981-12-30 00:00:00
Lucas Deaux,Nantes,Ligue_1,34,2100,0,0,0,0.6895576566457748,1.9635433331131933,0.6895576566457748,0.0295524709991046,0.0841518571334225,0.0295524709991046,D M S,14,19,6,0,3.957215054892004,5.623692687600851,57372,Lucas,Deaux,2020,1160,lucas-deaux,250000.0,188.0,1988-12-26 00:00:00
Jean Deza,Montpellier,Ligue_1,2,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,S,0,0,0,0,0.0,0.0,198027,Jean,Deza,2015,969,jean-deza,150000.0,180.0,1993-06-09 00:00:00
Jonathan Bamba,Saint-Etienne,Ligue_1,3,13,0,0,0,0.023295309394598,0.0348910763859748,0.023295309394598,0.1612752188856785,0.2415536057490568,0.1612752188856785,S,1,1,0,0,0.0,0.0581863857805728,292818,Jonathan,Bamba,2023,940,jonathan-bamba,9000000.0,175.0,1996-03-26 00:00:00
Lyes Houri,SC Bastia,Ligue_1,1,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,S,0,0,0,0,0.0,0.0,229007,Lyes,Houri,2016,595,lyes-houri,300000.0,169.0,1996-01-19 00:00:00
Ali Ahamada,Toulouse,Ligue_1,23,2070,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,GK,0,0,0,0,0.680145843885839,0.680145843885839,126767,Ali,Ahamada,2016,3205,ali-ahamada,150000.0,189.0,1991-08-19 00:00:00
Albert Rafetraniaina,Nice,Ligue_1,21,980,0,0,0,0.0923403361812233,0.398745758458972,0.0923403361812233,0.0084802349554184,0.0366195084299055,0.0084802349554184,M S,6,4,3,0,1.7772929463535547,2.1875239657238126,236783,Albert,Rafetraniaina,2017,417,albert-rafetraniaina,50000.0,176.0,1996-09-09 00:00:00
Maxime Spano,Toulouse,Ligue_1,2,137,0,0,0,0.080952301621437,0.0,0.080952301621437,0.053180344130871,0.0,0.053180344130871,D S,1,0,0,0,0.0,0.0,329221,Maxime,Spano,2015,415,maxime-spano,325000.0,184.0,1994-10-31 00:00:00
Olivier Veigneau,Nantes,Ligue_1,24,2049,0,0,0,0.0660814624279737,0.8768464233726263,0.0660814624279737,0.002902553254523,0.0385144841891343,0.002902553254523,D,3,16,2,0,2.72928268648684,3.508284411393106,31773,Olivier,Veigneau,2019,10484,olivier-veigneau,150000.0,176.0,1985-07-16 00:00:00
Simon Pouplin,Nice,Ligue_1,8,694,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,GK,0,0,1,0,0.0,0.0,24105,Simon,Pouplin,2017,417,simon-pouplin,500000.0,,1985-05-28 00:00:00
Kevin Koubemba,Lille,Ligue_1,8,557,0,0,0,1.5522766187787056,0.1687658559530973,1.5522766187787056,0.2508166888511373,0.0272691688254555,0.2508166888511373,F S,16,4,1,0,0.6224148143082857,2.1552351880818605,200320,Kevin,Koubemba,2022,6992,kevin-koubemba,200000.0,192.0,1993-03-23 00:00:00
Julien Faubert,Bordeaux,Ligue_1,13,970,0,0,0,0.3228901028633117,0.2938766814768314,0.3228901028633117,0.0299588755234,0.0272669085906338,0.0299588755234,D M S,6,5,0,0,1.5401807110756636,1.8848737180233,18093,Julien,Faubert,2015,2553,julien-faubert,100000.0,180.0,1983-08-01 00:00:00
Kian Hansen,Nantes,Ligue_1,29,2424,0,0,1,0.5582166742533445,0.4633567547425627,0.5582166742533445,0.0207258666183172,0.017203839903808,0.0207258666183172,D M S,18,10,3,0,2.962695059366524,3.475163440220058,91469,Kian,Hansen,2024,2778,kian-hansen,200000.0,184.0,1989-03-03 00:00:00
Adama Niane,Nantes,Ligue_1,3,59,0,0,1,0.0,0.0768733993172645,0.0,0.0,0.1172645074331154,0.0,S,0,2,0,0,0.0,0.0768733993172645,253842,Adama,Niane,2020,172,adama-niane,350000.0,183.0,1993-06-16 00:00:00
Felipe Saad,Caen,Ligue_1,10,702,0,0,0,0.3195603303611278,0.0487571321427822,0.3195603303611278,0.0409692731232215,0.0062509143772797,0.0409692731232215,D S,5,1,2,0,0.7242609336972237,0.7730180621147156,57208,Felipe,Saad,2014,1162,felipe-saad,250000.0,187.0,1983-09-11 00:00:00
Benjamin Leroy,Evian Thonon Gaillard,Ligue_1,23,2070,0,0,0,0.0,0.0347963869571685,0.0,0.0,0.0015128863894421,0.0,GK,0,1,0,0,1.5495170298963783,1.584313416853547,124901,Benjamin,Leroy,2022,1147,benjamin-leroy,500000.0,184.0,1989-04-07 00:00:00
Cédric Mongongu,Evian Thonon Gaillard,Ligue_1,24,1782,0,0,0,0.0494166985154151,0.0090258782729506,0.0494166985154151,0.0024957928543138,0.0004558524380278,0.0024957928543138,D S,1,1,4,0,1.0054568890482187,1.0054568890482187,44417,Cédric,Mongongu,2016,969,cedric-mongongu,200000.0,189.0,1989-06-22 00:00:00
Jesper Juelsgaard,Evian Thonon Gaillard,Ligue_1,11,873,0,0,0,0.1364130675792694,0.5320614278316498,0.1364130675792694,0.0140632028432236,0.0548516935908917,0.0140632028432236,D S,2,9,2,0,0.324319090694189,0.5234472658485174,20313,Jesper,Juelsgaard,2021,678,jesper-juelsgaard,100000.0,182.0,1989-01-26 00:00:00
Milos Ninkovic,Evian Thonon Gaillard,Ligue_1,15,869,0,0,0,0.3134412840008735,0.2764058914035558,0.3134412840008735,0.032462273371782,0.0286266170613579,0.032462273371782,M S,6,6,2,0,2.756980471313,3.2521292716264725,48740,Milos,Ninkovic,2014,14171,milos-ninkovic,250000.0,180.0,1984-12-25 00:00:00
Alioune Fall,Evian Thonon Gaillard,Ligue_1,8,367,0,0,0,0.0282650794833898,0.128841582685709,0.0282650794833898,0.0069314908814852,0.0315960284515362,0.0069314908814852,D S,1,3,2,0,0.2165154535323381,0.3105897102504968,292739,Alioune,Fall,2016,3325,alioune-fall,150000.0,182.0,1994-12-24 00:00:00
Drissa Diakité,SC Bastia,Ligue_1,22,1818,0,0,0,0.0707586258649826,0.1999600371345877,0.0707586258649826,0.0035029022705436,0.009899011739336,0.0035029022705436,D M,1,5,6,1,2.585733556188643,2.7847349727526307,37835,Drissa,Diakité,2014,595,drissa-diakite,150000.0,175.0,1985-02-18 00:00:00
Romaric,SC Bastia,Ligue_1,26,1459,0,0,0,0.4038498988375067,0.2219459079205989,0.4038498988375067,0.024911919736378,0.0136909744433542,0.024911919736378,D M S,7,4,3,0,0.5135642029345036,0.6796743934974074,15808,,Romaric,2014,595,romaric,650000.0,187.0,1983-06-04 00:00:00
Abel Aguilar,Toulouse,Ligue_1,21,1657,0,0,1,0.6613421477377415,0.2673148391768336,0.6613421477377415,0.0359208167147837,0.014519212749496,0.0359208167147837,D M S,10,9,5,0,2.483175529167056,3.1339471200481057,37388,Abel,Aguilar,2015,68608,abel-aguilar,650000.0,185.0,1985-01-06 00:00:00
Zacharie Boucher,Toulouse,Ligue_1,15,1350,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,GK,0,0,0,0,0.3877053633332252,0.3877053633332252,111041,Zacharie,Boucher,2020,605,zacharie-boucher,250000.0,181.0,1992-03-07 00:00:00
Anthony Mfa Mezui,Metz,Ligue_1,16,1440,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,GK,0,0,1,0,0.6838746555149555,0.6838746555149555,122538,Anthony,Mfa Mezui,2014,347,anthony-mfa-mezui,100000.0,182.0,1991-03-07 00:00:00
Romain Métanire,Metz,Ligue_1,34,2987,0,0,0,0.8842153437435627,1.513387399725616,0.8842153437435627,0.0266419085828324,0.0455992186057266,0.0266419085828324,D M S,9,24,6,0,5.377626061439514,7.231878150254488,154209,Romain,Métanire,2018,1421,romain-metanire,350000.0,178.0,1990-03-28 00:00:00
Federico Andrada,Metz,Ligue_1,12,278,0,0,0,0.3441710360348224,0.1126875057816505,0.3441710360348224,0.111422277853,0.0364815666199588,0.111422277853,F S,7,4,0,0,0.2287554005160927,0.4954499341547489,234249,Federico,Andrada,2014,347,federico-andrada,300000.0,180.0,1994-03-03 00:00:00
David Oberhauser,Metz,Ligue_1,3,184,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,GK S,0,0,0,0,0.0138696422800421,0.0138696422800421,130110,David,Oberhauser,2021,347,david-oberhauser,250000.0,187.0,1990-11-29 00:00:00
Sylvain Marchal,Metz,Ligue_1,17,1257,0,0,0,0.5882380940020084,0.0661503728479147,0.5882380940020084,0.0421172859667309,0.0047363035451967,0.0421172859667309,D S,7,3,3,0,0.1262650704011321,0.1924154469743371,12093,Sylvain,Marchal,2014,347,sylvain-marchal,250000.0,184.0,1980-02-10 00:00:00
Jonathan Rivierez,Metz,Ligue_1,8,631,0,0,0,0.0134833389893174,0.0561329685151577,0.0134833389893174,0.0019231386831039,0.0080062871099274,0.0019231386831039,D S,1,3,2,0,0.2910296749323606,0.3606459777802229,98274,Jonathan,Rivierez,2017,347,jonathan-rivierez,200000.0,182.0,1989-05-18 00:00:00
Pedrinho,Lorient,Ligue_1,9,668,0,0,0,0.0,0.2119981870055198,0.0,0.0,0.0285626299857736,0.0,D S,0,3,1,0,0.295805980451405,0.3827585065737366,24700,,Pedrinho,2017,3336,pedrinho,50000.0,177.0,1985-03-06 00:00:00
Pedrinho,Lorient,Ligue_1,9,668,0,0,0,0.0,0.2119981870055198,0.0,0.0,0.0285626299857736,0.0,D S,0,3,1,0,0.295805980451405,0.3827585065737366,197981,,Pedrinho,2023,868,pedrinho,600000.0,170.0,1992-12-20 00:00:00
Pedrinho,Lorient,Ligue_1,9,668,0,0,0,0.0,0.2119981870055198,0.0,0.0,0.0285626299857736,0.0,D S,0,3,1,0,0.295805980451405,0.3827585065737366,515208,,Pedrinho,2024,660,pedrinho,5000000.0,172.0,1998-04-13 00:00:00
Pedrinho,Lorient,Ligue_1,9,668,0,0,0,0.0,0.2119981870055198,0.0,0.0,0.0285626299857736,0.0,D S,0,3,1,0,0.295805980451405,0.3827585065737366,538978,,Pedrinho,2022,932,pedrinho,1800000.0,176.0,1999-11-10 00:00:00
Pedrinho,Lorient,Ligue_1,9,668,0,0,0,0.0,0.2119981870055198,0.0,0.0,0.0285626299857736,0.0,D S,0,3,1,0,0.295805980451405,0.3827585065737366,742063,,Pedrinho,2024,2293,pedrinho,1300000.0,176.0,1996-12-19 00:00:00
Christian Brüls,Rennes,Ligue_1,9,584,0,0,3,0.4792608618736267,0.8184058405458927,0.4792608618736267,0.073858694466826,0.1261241877553602,0.073858694466826,F M S,7,8,1,0,0.4868119396269321,1.558386992663145,38978,Christian,Brüls,2022,3508,christian-bruls,300000.0,179.0,1988-09-30 00:00:00
Bryan Constant,Nice,Ligue_1,2,17,0,0,0,0.0173490960150957,0.0,0.0173490960150957,0.0918481553740361,0.0,0.0918481553740361,S,1,0,0,0,0.0,0.0173490960150957,226273,Bryan,Constant,2016,417,bryan-constant,150000.0,183.0,1994-03-27 00:00:00
Joris Delle,Nice,Ligue_1,1,26,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,S,0,0,0,0,0.0,0.0,56778,Joris,Delle,2022,601,joris-delle,150000.0,189.0,1990-03-29 00:00:00
Julien Vercauteren,Nice,Ligue_1,9,244,0,0,2,0.318761233240366,0.9251512214541436,0.318761233240366,0.1175758647198071,0.3412443029953808,0.1175758647198071,F M S,7,4,1,0,0.5400320515036583,1.50874706171453,152873,Julien,Vercauteren,2016,417,julien-vercauteren,50000.0,171.0,1993-01-12 00:00:00
David Rozehnal,Lille,Ligue_1,18,1383,0,0,0,0.3319735722616315,0.0813335627317428,0.3319735722616315,0.0216034862643144,0.005292856576903,0.0216034862643144,D M S,6,2,0,0,3.261638601310551,3.327597294934094,9659,David,Rozehnal,2017,2861,david-rozehnal,100000.0,,1980-07-05 00:00:00
Christopher Glombard,Reims,Ligue_1,11,343,0,0,0,0.0,0.2715393304824829,0.0,0.0,0.0712493870070654,0.0,D M S,0,3,0,0,0.1598699726164341,0.2991234250366688,93701,Christopher,Glombard,2014,1421,christopher-glombard,300000.0,180.0,1989-06-05 00:00:00
Rudy Riou,Lens,Ligue_1,32,2812,0,0,0,0.0,0.0513458140194416,0.0,0.0,0.0016433582011912,0.0,GK,0,2,0,0,1.0013907365500927,1.0013907365500927,5687,Rudy,Riou,2015,2727,rudy-riou,300000.0,185.0,1980-01-22 00:00:00
Jean-Philippe Gbamin,Lens,Ligue_1,33,2718,0,0,0,0.6341339610517025,0.6352235106751323,0.6341339610517025,0.0209978132798577,0.021033891081958,0.0209978132798577,D M S,8,8,3,1,4.776154877617955,5.239674282260239,182894,Jean-Philippe,Gbamin,2022,449,jean-philippe-gbamin,4000000.0,186.0,1995-09-25 00:00:00
Loïck Landre,Lens,Ligue_1,26,2241,0,0,0,0.2470101015642285,0.0,0.2470101015642285,0.0099200844001698,0.0,0.0099200844001698,D,10,0,4,2,1.0894907619804144,1.162165293470025,164912,Loïck,Landre,2023,30120,loick-landre,325000.0,182.0,1992-05-05 00:00:00
Benjamin Boulenger,Lens,Ligue_1,13,776,0,0,0,0.0125319072976708,0.5043085962533951,0.0125319072976708,0.0014534428566886,0.0584893990500071,0.0014534428566886,D S,1,6,0,0,0.3205697098746896,0.5758769474923611,191182,Benjamin,Boulenger,2021,2715,benjamin-boulenger,50000.0,188.0,1990-03-01 00:00:00
